Id,createdAt,MEASUREMENT_START_TIME,MEASUREMENT_START_UNIXTIME,CHUNK_COUNT,CALIBRATED_SAMPLINGRATE,device,gateway,TEMPERATURE,CLEARANCE_1,CLEARANCE_2,CLEARANCE_3,CREST_1,CREST_2,CREST_3,GRMS_1,GRMS_2,GRMS_3,KURTOSIS_1,KURTOSIS_2,KURTOSIS_3,SKEWNESS_1,SKEWNESS_2,SKEWNESS_3
6321be3654d4710013cfa31e,2022-09-14T11:42:46.396Z,04:07:03:02:01:1970,101220,4,13342,CA:B8:31:00:00:64,CA:B8:29:00:00:01,33.15,2.1450078618500377,12.031794615261534,12.934008244199399,2.812186179499845,7.535529754635803,7.586798715537249,0.7107929722944261,0.26593343690967686,0.2641508097266563,5.714624934827071,8.549772094795744,11.107321943430996,1.2189750067641674,0.022465922801534956,0.03957614631479897
6321be8454d4710013cfa320,2022-09-14T11:44:04.321Z,04:08:23:02:01:1970,101300,4,13342,CA:B8:31:00:00:64,CA:B8:29:00:00:01,35.82,2.13523013149431,9.15267621170807,8.522431840588258,2.773785554006283,5.643841125155345,4.992111235420532,0.7206292247439617,0.35451945287445646,0.40066406825836853,5.55822251137674,6.994661993601964,5.476504203413883,1.1999662540516682,-0.050286394181781345,0.19147832411058932
6321bec354d4710013cfa322,2022-09-14T11:45:07.338Z,04:09:22:02:01:1970,101358,4,13333,CA:B8:31:00:00:64,CA:B8:29:00:00:01,33.32,2.145720638786447,13.637469489480393,14.514155134369755,3.2777006574253815,8.757067662660516,8.512331740144523,0.6098923102689179,0.22918477886338118,0.23569388903607358,7.362346823942076,11.358858699595668,13.09932107797165,1.4015997863382836,0.2021086960828204,-0.01081742468323086
6321beff54d4710013cfa324,2022-09-14T11:46:07.085Z,04:10:24:02:01:1970,101420,4,13342,CA:B8:31:00:00:64,CA:B8:29:00:00:01,33.47,2.1862164944084874,14.556266803123226,16.199855445124054,4.107810042132335,10.412313538790801,10.718279203978964,0.4867486183243613,0.19091263065202568,0.1878983992462914,7.63778968499166,13.04245864812536,17.047381978670444,1.094848993559482,0.13696620876077262,0.02288696180336123
6321bf3a54d4710013cfa326,2022-09-14T11:47:06.960Z,04:11:21:02:01:1970,101478,4,13333,CA:B8:31:00:00:64,CA:B8:29:00:00:01,33.47,2.1586474904891806,12.38138778413815,14.092101759555673,3.1766039399723227,7.844741812088035,7.979272793426857,0.6292899457632277,0.24927495569759106,0.2512696081535898,7.036827853603818,9.190811076746021,13.451712286308569,1.352710622955824,0.08743453733873423,0.15731922631245993
6321bf7f54d4710013cfa328,2022-09-14T11:48:15.825Z,04:12:30:02:01:1970,101547,4,13333,CA:B8:31:00:00:64,CA:B8:29:00:00:01,33.56,2.150403135308932,14.317215867984954,15.2507112990938,3.488177973035255,9.649947541058864,9.355901938905873,0.5731172092150492,0.2082719229963284,0.21035955955677896,8.164997697372979,14.25988272958621,15.254957397862583,1.4640804659908109,-0.06873857519260784,0.07534899296395883
6321bfbb54d4710013cfa32a,2022-09-14T11:49:15.724Z,04:13:30:02:01:1970,101607,4,13342,CA:B8:31:00:00:64,CA:B8:29:00:00:01,33.59,2.128429557721747,12.363813463439245,13.358568320431086,2.988729233579945,7.6300680910956,7.375557850598403,0.6688253633445237,0.2626651213869229,0.2716562640664298,6.649139459473653,9.789916760110293,11.883548937137508,1.3832930205334002,0.08767014109837727,0.048714198151087844
6321c00054d4710013cfa32c,2022-09-14T11:50:24.495Z,04:14:39:02:01:1970,101676,4,13342,CA:B8:31:00:00:64,CA:B8:29:00:00:01,33.7,2.1526484085888176,14.21285091163427,15.223964963796579,3.3330866496085303,9.607601746985479,9.216086253938911,0.5997645245924778,0.20917463813497278,0.2179202383276555,7.589800330509893,13.740021975219856,15.541622919595962,1.4143027564314645,0.08653422275111541,0.02431585224673784
6321c04354d4710013cfa32e,2022-09-14T11:51:31.552Z,04:15:46:02:01:1970,101743,4,13342,CA:B8:31:00:00:64,CA:B8:29:00:00:01,33.81,2.1427669066085318,13.330731989022558,14.749077642632082,3.226915398735805,8.633778213830828,8.678251903648382,0.6194845618404804,0.23119978865015706,0.23124043737861746,7.448223825891776,11.355942852601999,15.501578906790911,1.4418486875552177,0.02272078070913655,0.040133996470281055
6321c07f54d4710013cfa330,2022-09-14T11:52:31.852Z,04:16:46:02:01:1970,101803,4,13342,CA:B8:31:00:00:64,CA:B8:29:00:00:01,33.84,2.1463419935584653,11.159803181174192,14.691197753824863,3.301974562982797,7.351870583203456,8.636266344050858,0.605411775537041,0.23448431120857943,0.23158420666609533,7.754893734105302,8.07358001656481,14.697443776496922,1.479534159646093,0.130631084025401,0.09462746094940085
6321c0bc54d4710013cfa332,2022-09-14T11:53:32.183Z,04:17:47:02:01:1970,101863,4,13342,CA:B8:31:00:00:64,CA:B8:29:00:00:01,33.78,2.150017053513408,13.16893532088982,14.640022109506823,3.30326173856074,8.315768627223566,8.598062800751078,0.6051760253664643,0.24120251102223225,0.23337107114128391,7.221954104837236,10.576970982722472,14.224143474605585,1.373179123398358,0.15922448950454282,0.10256863331578162
6321c0fa54d4710013cfa334,2022-09-14T11:54:34.733Z,04:18:49:02:01:1970,101926,4,13342,CA:B8:31:00:00:64,CA:B8:29:00:00:01,33.9,2.1648452888049516,14.164837308795871,15.519738560226873,3.5216838021581878,9.845078231647687,9.586672765310743,0.5676688707269726,0.20421421230598025,0.20962378991429503,7.832498937872442,11.692167286057016,16.905437672828608,1.372751447054939,0.052152035105936086,0.10771460427547032
6321c13b54d4710013cfa336,2022-09-14T11:55:39.011Z,04:19:53:02:01:1970,101990,4,13333,CA:B8:31:00:00:64,CA:B8:29:00:00:01,33.89,2.140370853371048,13.465663235470323,14.870191491799048,3.2949977885157438,8.699928470737374,8.851952272337275,0.6066928002332415,0.23067131378414138,0.22675918317884258,7.976524370370917,12.029080370229279,15.065025907944694,1.5195441725911227,0.12297790720051406,0.07014460311815837
6321c17654d4710013cfa338,2022-09-14T11:56:38.428Z,04:20:53:02:01:1970,102050,4,13333,CA:B8:31:00:00:64,CA:B8:29:00:00:01,33.95,2.1346500964558293,13.42873123760717,14.782325681884192,3.2208751640367645,8.71923107705747,8.609510956350313,0.6206455744798781,0.23016693029029806,0.23306443436115984,7.557260049549311,11.907118576092348,15.897409017837514,1.4800055446914753,0.05950182784946455,0.06507121810561281
6321c1f254d4710013cfa33c,2022-09-14T11:58:42.605Z,04:23:05:02:01:1970,102181,4,13333,CA:B8:31:00:00:64,CA:B8:29:00:00:01,34.14,2.160415453870357,13.40671618755991,14.707059795013189,5.393382294842195,11.67654050772755,11.43898969393695,0.3709296634839786,0.14345678759496439,0.14497029413110266,10.563668492417365,18.306656731438775,22.884363552560163,1.178859349833818,0.26437849522436757,-0.11609833163294876
6321c23654d4710013cfa33e,2022-09-14T11:59:50.251Z,04:24:05:02:01:1970,102241,4,13342,CA:B8:31:00:00:64,CA:B8:29:00:00:01,34.01,2.158429559203611,13.796462259426981,15.038038403445892,3.4996676436880536,9.244685126157565,8.924832651055885,0.5712371261269394,0.21725593419853623,0.22493156696815436,7.698087527893714,13.252346480011795,16.472620994448,1.3748966358552583,0.14550755695550155,0.13078343646423266
6321c27d54d4710013cfa340,2022-09-14T12:01:01.906Z,04:25:16:02:01:1970,102313,4,13333,CA:B8:31:00:00:64,CA:B8:29:00:00:01,34.17,2.1631778047470447,13.682053604892479,15.006750448472287,3.529013501409818,8.971766226514301,8.758068747007446,0.5664908008171194,0.22181449940869144,0.22915890967407268,7.646914288431485,13.88835416630482,16.745641854557054,1.3443796972826259,0.26868367087810885,0.12758940653849307
6321c2bc54d4710013cfa342,2022-09-14T12:02:04.455Z,04:26:25:02:01:1970,102382,4,13333,CA:B8:31:00:00:64,CA:B8:29:00:00:01,34.15,2.171723626824789,12.946141047821149,15.913758623324494,3.74379176117332,9.001674171591365,9.96528602482016,0.5340201563461893,0.20169697861261324,0.20179499202783566,8.090745028211355,11.495978404323871,16.732226361120247,1.3235926820482489,0.0852566911805107,0.01713947201828979
6321c2f854d4710013cfa344,2022-09-14T12:03:04.121Z,04:27:18:02:01:1970,102435,4,13333,CA:B8:31:00:00:64,CA:B8:29:00:00:01,34.19,2.1474535126120324,13.39989536736616,14.472680793577972,3.1774733148702428,8.759334877976954,8.540247246532045,0.6291178720435956,0.22912619994552771,0.23493235925414568,6.993706636561675,11.880676535494517,13.872582308035922,1.3679379914114598,-0.0721718331690807,0.07712782031625513
6321c33354d4710013cfa346,2022-09-14T12:04:03.882Z,04:28:18:02:01:1970,102495,4,13333,CA:B8:31:00:00:64,CA:B8:29:00:00:01,34.26,2.106321252296761,11.50000191722951,12.335373450654506,2.6776687145113356,6.6780325045716555,6.404597595029478,0.7464867201098611,0.29983768610910977,0.3125703736809697,6.173268554901314,9.558411966216083,12.433387997943527,1.4070154817561653,0.13608922078467986,0.18137967250525272
6321c37454d4710013cfa348,2022-09-14T12:05:08.706Z,04:29:25:02:01:1970,102562,4,13333,CA:B8:31:00:00:64,CA:B8:29:00:00:01,34.21,2.126098281613802,9.972778351985312,9.117241247883953,2.777189259607323,6.379954417797906,5.713378707652277,0.7197463803646279,0.3137717931902238,0.3502193048741535,5.766362321771549,6.132351186515756,5.646187652392348,1.251552238792936,-0.18439625526623857,0.44403406502139525
6321c3b254d4710013cfa34a,2022-09-14T12:06:10.235Z,04:30:25:02:01:1970,102621,4,13333,CA:B8:31:00:00:64,CA:B8:29:00:00:01,34.18,2.1369534771864793,11.86017574808788,12.879009349708069,2.8760267673415023,7.021274185231652,6.918119588571218,0.6950218866263884,0.2852657508832877,0.289492163372411,6.849100377402418,9.97242971414067,13.295362363427175,1.457336159966526,0.15647666617237174,0.2656909334928589
6321c3f154d4710013cfa34c,2022-09-14T12:07:13.558Z,04:31:28:02:01:1970,102685,4,13333,CA:B8:31:00:00:64,CA:B8:29:00:00:01,34.27,2.137897648282704,13.596412514065001,14.897697292707958,3.174031941568213,8.710439055348406,8.839715068655016,0.6297995687951369,0.23039638807896853,0.22706904835940228,7.598651203650696,13.525659449978392,16.637689363837456,1.5019898455678793,-0.06044063548638762,0.11927911935804404
6321c42d54d4710013cfa34e,2022-09-14T12:08:13.030Z,04:32:27:02:01:1970,102744,4,13333,CA:B8:31:00:00:64,CA:B8:29:00:00:01,34.41,2.157841699634267,13.35096770125677,15.439421117695465,3.5870276274764508,9.17821960683822,9.591923330994085,0.5573364482657605,0.20327517878563822,0.20951092157240894,7.924782606697047,11.602781723486466,15.984440545429907,1.3891602433887824,0.205823525455143,-0.002309447048916594
6321c47054d4710013cfa350,2022-09-14T12:09:20.146Z,04:33:35:02:01:1970,102811,4,13342,CA:B8:31:00:00:64,CA:B8:29:00:00:01,34.38,2.169607765371261,11.5677686963507,13.146304073188926,3.4564386469904127,8.334517678381456,8.376508188658468,0.5783758002126723,0.19415762517195304,0.2055077014328425,6.807733533974021,9.988407596985494,13.684113242624797,1.2147806287719674,0.042026744813544216,0.06385513031034436
6321c4ae54d4710013cfa352,2022-09-14T12:10:22.232Z,04:34:46:02:01:1970,102882,4,13342,CA:B8:31:00:00:64,CA:B8:29:00:00:01,34.52,2.145184240420803,8.90072296700682,9.879066204630709,11.402316709102674,14.651421970015699,16.820986201606125,0.1768993399257544,0.07188404287565536,0.06388249133059262,14.28403006847087,16.875091153765215,22.09586755255681,0.22300834433030242,0.16929644322524998,0.07917284817552342
6321c51454d4710013cfa354,2022-09-14T12:12:04.153Z,04:36:19:02:01:1970,102975,4,13342,CA:B8:31:00:00:64,CA:B8:29:00:00:01,34.42,2.1624294789681446,13.393707282079495,15.827824950210186,4.671333743077135,10.096320663884883,10.533356327504515,0.42811727424028767,0.17438803255648394,0.18249094743849742,10.179967428441993,17.682510577360713,20.06508246986365,1.3777165270744258,0.1791261529513187,-0.040660539078808115
6321c53554d4710013cfa356,2022-09-14T12:12:37.062Z,04:36:57:02:01:1970,103014,4,13342,CA:B8:31:00:00:64,CA:B8:29:00:00:01,34.58,2.1507475681347823,13.663019709212051,14.776861960592143,3.358638086884506,9.226130657755398,9.063337054384348,0.5952049044163701,0.21768644744539914,0.22004649158303907,7.251736466794838,10.705648982352487,13.335798156528991,1.3506096791358027,0.12459762801435421,-0.009273267641009508
6321c57554d4710013cfa358,2022-09-14T12:13:41.565Z,04:37:56:02:01:1970,103073,4,13342,CA:B8:31:00:00:64,CA:B8:29:00:00:01,34.71,2.157385755280823,14.171926552898643,14.975608384520507,3.4301357409582613,9.685924860096144,9.019653514613614,0.5828074803968966,0.20751127480056314,0.22259854558195763,8.343471906938008,13.840517933170949,16.291192866040355,1.5072868346364434,0.02143725921485857,0.19349718092122428
6321c5b154d4710013cfa35a,2022-09-14T12:14:41.398Z,04:38:56:02:01:1970,103133,4,13333,CA:B8:31:00:00:64,CA:B8:29:00:00:01,34.6,2.159534482423107,13.904292229943945,15.424507527930494,3.4901006575968325,9.58539696843726,9.617672764275072,0.5728017325058754,0.20308917173331553,0.20895921466697553,7.764153761823681,13.162745955330148,17.275510740977303,1.3821488367342483,0.06090021741310531,0.08231152981419398
6321c5ec54d4710013cfa35c,2022-09-14T12:15:40.593Z,04:39:55:02:01:1970,103192,4,13342,CA:B8:31:00:00:64,CA:B8:29:00:00:01,34.74,2.136456276022935,12.050586571765628,13.325852562249342,2.972488656071501,7.416395769617488,7.487329405862247,0.6724777563213218,0.270171680437934,0.2676318127974246,6.54944419390869,9.126075533764107,11.665657872667095,1.365483049527001,0.1950580980887319,0.06541817492895034
6321c63454d4710013cfa35e,2022-09-14T12:16:52.602Z,04:41:07:02:01:1970,103264,4,13333,CA:B8:31:00:00:64,CA:B8:29:00:00:01,34.67,2.1546897634400906,13.614546226575227,14.329047616221139,3.1701057632788134,8.995862876820393,8.522322334230303,0.6305791084670023,0.2231792181921482,0.235420767610477,6.835566665256743,12.235193489981418,13.03831874586412,1.3289951989949405,0.017112736767794665,0.039701745747347236
6321c67354d4710013cfa360,2022-09-14T12:17:55.047Z,04:42:09:02:01:1970,103326,4,13333,CA:B8:31:00:00:64,CA:B8:29:00:00:01,34.71,2.1574613666924103,12.711136245641455,14.403069687741155,3.2073220823958026,8.294756581341968,8.519746652174494,0.6232665794796772,0.23401833679848127,0.23549111924429822,6.6175321126431905,10.056988288611509,13.77464350089417,1.2781991130243424,0.1070124556063469,0.06663719177499552
6321c6b154d4710013cfa362,2022-09-14T12:18:57.613Z,04:43:12:02:01:1970,103389,4,13333,CA:B8:31:00:00:64,CA:B8:29:00:00:01,34.73,2.144992750969283,11.835674631856648,14.165551436216635,3.157578697508668,7.565765905688188,8.071970632673384,0.6330793157662953,0.24515922678740404,0.24841171740326667,7.385995023881493,10.083480350655787,13.707127383916282,1.4443199385912289,0.04537554150946757,0.04066713729570205
6321c6f154d4710013cfa364,2022-09-14T12:20:01.886Z,04:44:16:02:01:1970,103453,4,13333,CA:B8:31:00:00:64,CA:B8:29:00:00:01,34.72,2.134327771174138,13.899839395878725,14.164380321007371,3.136984781271867,9.440203965336273,8.622806093002842,0.6372329632282233,0.21282377786358528,0.22739713971551606,7.496657052781273,12.55086408527606,13.059690805752624,1.4885371910639316,-0.07935172385440531,0.010674675613141916
6321c72e54d4710013cfa366,2022-09-14T12:21:02.873Z,04:45:17:02:01:1970,103514,4,13333,CA:B8:31:00:00:64,CA:B8:29:00:00:01,34.65,2.1200899338008456,11.785756989741138,12.891644310849037,2.843822435452806,7.036890047868414,7.083158787618677,0.7028890558265781,0.284636811083062,0.28278969271706894,6.717194036307485,9.773572598415981,11.682283069177991,1.4520992851926113,0.0903827607343063,0.11288552224581154
6321c76a54d4710013cfa368,2022-09-14T12:22:02.279Z,04:46:17:02:01:1970,103573,4,13342,CA:B8:31:00:00:64,CA:B8:29:00:00:01,34.62,2.1144696329481594,11.573942148503022,12.751927440349018,2.763665367787058,6.802300767079992,6.946193912299317,0.7232670227732293,0.2943911681092413,0.2883294006911677,6.203402218137643,9.813553127398862,11.917978988984892,1.3745200308156529,0.08890906409655873,0.07454417494226866
6321c7a854d4710013cfa36a,2022-09-14T12:23:04.522Z,04:47:19:02:01:1970,103636,4,13333,CA:B8:31:00:00:64,CA:B8:29:00:00:01,34.53,2.1463956180922903,12.841028649993682,13.140215862498604,3.1538742854954234,8.394669192645244,7.6610979856557275,0.6338224660353003,0.23896000832414963,0.24308213950542792,7.367258454756631,8.97863468397101,12.731145058531636,1.4487777133570932,0.08149102798566404,0.02784247102730004
6321ca4054d4710013cfa36c,2022-09-14T12:34:08.960Z,04:58:23:02:01:1970,104300,4,13342,CA:B8:31:00:00:64,CA:B8:29:00:00:01,33.33,2.150003261015556,14.034540860330685,14.55505278323542,3.267665685624396,9.29777427494722,8.940371941621923,0.6117640500131085,0.21603375609784517,0.22454579393931934,6.599916276595345,11.842526319953885,15.300140808838243,1.245490057161193,0.062088642230014784,0.10012747613809361
6321ca7f54d4710013cfa36e,2022-09-14T12:35:11.625Z,04:59:28:02:01:1970,104364,4,13333,CA:B8:31:00:00:64,CA:B8:29:00:00:01,33.42,2.1105693972582564,10.183892476199956,8.815804800871248,2.8451452980513516,6.404866541344652,5.692190834497602,0.702562385676003,0.3125573130922513,0.3295445784056117,6.125459664278355,6.641840438870607,5.109605203336837,1.3354616242080484,-0.11240427990212269,0.2156668872729819
6321cb0554d4710013cfa370,2022-09-14T12:37:25.553Z,05:01:40:02:01:1970,104497,4,13333,CA:B8:31:00:00:64,CA:B8:29:00:00:01,33.27,2.150299855124546,13.106937425773118,13.997980019281284,3.65693310323191,9.196592301610314,9.447389576514732,0.5466918826089775,0.19096156773680978,0.19054434166194592,8.077058291831873,10.962574675176713,14.672160099157654,1.3783558470344983,0.0365707485736037,0.04559600163977006
6321cba054d4710013cfa372,2022-09-14T12:40:00.468Z,05:04:15:02:01:1970,104652,4,13342,CA:B8:31:00:00:64,CA:B8:29:00:00:01,33.07,2.1600678244919203,14.408207771950932,15.095527467225173,3.4796761410688077,10.05675544394633,9.571229146114476,0.5745163839057705,0.19992126802109192,0.2099565020026397,7.3799906614597095,11.748667398240773,15.243444026371847,1.3181342920057126,-0.16209485670511828,0.06901331468029237
6321cbdc54d4710013cfa374,2022-09-14T12:41:00.065Z,05:05:14:02:01:1970,104711,4,13333,CA:B8:31:00:00:64,CA:B8:29:00:00:01,33.04,2.121885817629327,12.55359323834397,13.322984711099778,3.053676457520915,7.759574028143346,7.53430231375032,0.6546077119046381,0.2583182656070522,0.2659764149336266,6.996528652101191,9.35945286416783,12.18114913851801,1.4322560442308025,0.13652985139223023,0.05428589423328179
632408b554d4710013cfa377,2022-09-16T05:25:09.572Z,21:49:46:03:01:1970,251382,4,13333,CA:B8:31:00:00:64,CA:B8:29:00:00:01,31.62,2.1432604727875213,12.780150930120875,14.422903877461613,3.3789769097365485,6.341776315968553,6.809365911555947,0.5916247949366666,0.3156516036402558,0.2940875187299928,9.827072407977969,20.875166038535344,22.588763339632376,1.8148078438931132,-0.3559784044276267,0.24818978957628168
632408f354d4710013cfa379,2022-09-16T05:26:11.056Z,21:50:51:03:01:1970,251448,4,13333,CA:B8:31:00:00:64,CA:B8:29:00:00:01,31.83,2.1281854041349186,12.188363447939652,13.929830174569616,3.071835689953976,6.045729287165504,6.613892255384609,0.6507400628415407,0.3310380157203759,0.3027294093897521,8.42369741469215,16.833446933579566,18.63536948899446,1.7042206527281034,-0.28090959192003845,0.2935561095816303
6324092e54d4710013cfa37b,2022-09-16T05:27:10.315Z,21:51:46:03:01:1970,251503,4,13333,CA:B8:31:00:00:64,CA:B8:29:00:00:01,31.95,2.1742228568588104,13.52795226445413,14.46740805987538,3.8448172303985864,9.332001731315883,9.249425798902037,0.5200025660282234,0.2039726221991844,0.19487231268147603,8.256921592433944,9.637850356257673,13.339176763275914,1.3122526331019024,0.23944121309660174,0.05155294276718475
6324096c54d4710013cfa37d,2022-09-16T05:28:12.213Z,21:52:52:03:01:1970,251568,4,13333,CA:B8:31:00:00:64,CA:B8:29:00:00:01,31.96,2.163558851333467,12.626817980176106,13.20003059599641,3.2106709311713777,8.129727329779277,8.056923794562941,0.622616892317203,0.24666434287958242,0.23458094422181716,6.98974989353686,8.791664712231277,10.377251129776583,1.3222492164454396,0.1505674099269286,0.1039974790496355
632409b054d4710013cfa37f,2022-09-16T05:29:20.453Z,21:53:57:03:01:1970,251633,4,13333,CA:B8:31:00:00:64,CA:B8:29:00:00:01,32.15,2.1611722852919253,14.800273195365278,16.707348621783076,3.9319824327187396,10.30670608450748,10.385754551560675,0.5084875886046666,0.19523722928496962,0.19378159646586657,8.48843169445186,14.475539370114852,22.350857792637722,1.3685166237383086,0.17252096278062035,0.2269844340849682
632409f254d4710013cfa381,2022-09-16T05:30:26.304Z,21:55:02:03:01:1970,251699,4,13333,CA:B8:31:00:00:64,CA:B8:29:00:00:01,32.3,2.1540786184187426,13.956060917985312,16.241214923454724,3.744129568786134,9.744956449203329,9.972775604826682,0.5339720227445611,0.19488383409620064,0.2016462270633153,10.135039435924377,12.79939283301891,18.94785087834064,1.7039519161353067,0.022887257245180086,0.19861138069595688
63240a2d54d4710013cfa383,2022-09-16T05:31:25.379Z,21:56:02:03:01:1970,251758,4,13333,CA:B8:31:00:00:64,CA:B8:29:00:00:01,32.39,2.138486333140822,12.074223446612827,13.509330501603074,3.1291773924284603,7.754276433327109,7.853098367241123,0.6388219591498892,0.23820641556418357,0.24510993923435365,6.919974594998527,9.465695598715117,11.484868428338466,1.3904410148215518,0.1902955435586821,0.16129649682300243
63240a6a54d4710013cfa385,2022-09-16T05:32:26.997Z,21:57:03:03:01:1970,251820,4,13333,CA:B8:31:00:00:64,CA:B8:29:00:00:01,32.56,2.154059727474789,13.956891897471717,16.2639665723355,3.819795389925219,9.820914733549529,10.378896158172951,0.5234052707329013,0.1911661116209422,0.18570325513050776,9.62916374114133,14.060329103508664,18.195455489711946,1.5965489836049074,0.024248851162489985,0.050036050041708524
63240aa854d4710013cfa387,2022-09-16T05:33:28.887Z,21:58:12:03:01:1970,251889,4,13333,CA:B8:31:00:00:64,CA:B8:29:00:00:01,32.58,2.131808105415651,7.273884475999758,8.257401756597261,2.8764069040998796,4.118311207578574,4.428559346754541,0.6949300757721945,0.48550908982701846,0.4515441649487783,7.449105931958894,6.680338846636224,6.557529097873025,1.5887185316580252,0.00941389684482132,0.2136102714559323
63240aee54d4710013cfa389,2022-09-16T05:34:38.835Z,21:59:15:03:01:1970,251952,4,13333,CA:B8:31:00:00:64,CA:B8:29:00:00:01,32.77,2.1578610011105317,14.358681246475532,16.086625215511344,3.93090857659638,10.618019143803405,10.426594794927908,0.5086263402148602,0.17867194979064616,0.18158745212034777,9.778273364320542,11.854574986706966,20.209353084514742,1.5716894583410244,0.030733752658931548,0.041181217903925635
